cowcode	year	country	totton	tonn_prop	Battleship	DieselSub	NukeAttSub	BalSub	AircraftCarrier	region	region_prop	irst	milex	milper	pec	tpop	upop	cinc
775.0	1992	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.098637335	15	356150	286	16311.05	42333	6551	0.0043012
775.0	1993	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.10517212	25	2675000	322	15823.36	43116	6732	0.0051193
775.0	1994	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.11049824	25	1822000	322	16798.63	43922	6919	0.004927
775.0	1995	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.11526058	25	1880000	322	17174.32	45106	7116	0.0049568
780.0	1865	"SriLanka"								4.0	0.0043238103							
780.0	1866	"SriLanka"								4.0	0.0041154074							
780.0	1867	"SriLanka"								4.0	0.0037856807							
780.0	1868	"SriLanka"								4.0	0.0034318794							
780.0	1869	"SriLanka"								4.0	0.008097715							
780.0	1870	"SriLanka"								4.0	0.011123639							
780.0	1871	"SriLanka"								4.0	0.012637999							
780.0	1872	"SriLanka"								4.0	0.015114384							
780.0	1873	"SriLanka"								4.0	0.016710108							
780.0	1874	"SriLanka"								4.0	0.015882988							
780.0	1875	"SriLanka"								4.0	0.015988508							
780.0	1876	"SriLanka"								4.0	0.017727517							
780.0	1877	"SriLanka"								4.0	0.022728473							
780.0	1878	"SriLanka"								4.0	0.02284314							
780.0	1879	"SriLanka"								4.0	0.023522578							
780.0	1880	"SriLanka"								4.0	0.023958739							
780.0	1881	"SriLanka"								4.0	0.028138027							
780.0	1882	"SriLanka"								4.0	0.03581129							
780.0	1883	"SriLanka"								4.0	0.03972832							
780.0	1884	"SriLanka"								4.0	0.04061269							
780.0	1885	"SriLanka"								4.0	0.03995038							
780.0	1886	"SriLanka"								4.0	0.041644678							
780.0	1887	"SriLanka"								4.0	0.04306639							
780.0	1888	"SriLanka"								4.0	0.040748373							
780.0	1889	"SriLanka"								4.0	0.041276075							
780.0	1890	"SriLanka"								4.0	0.04297614							
780.0	1891	"SriLanka"								4.0	0.041523412							
780.0	1892	"SriLanka"								4.0	0.040679142							
780.0	1893	"SriLanka"								4.0	0.039215036							
780.0	1894	"SriLanka"								4.0	0.03945478							
780.0	1895	"SriLanka"								4.0	0.034644637							
780.0	1896	"SriLanka"								4.0	0.024855841							
780.0	1897	"SriLanka"								4.0	0.035346497							
780.0	1898	"SriLanka"								4.0	0.04650528							
780.0	1899	"SriLanka"								4.0	0.057069108							
780.0	1900	"SriLanka"								4.0	0.06070194							
780.0	1901	"SriLanka"								4.0	0.056038335							
780.0	1902	"SriLanka"								4.0	0.057276845							
780.0	1903	"SriLanka"								4.0	0.054887466							
780.0	1904	"SriLanka"								4.0	0.051320113							
780.0	1905	"SriLanka"								4.0	0.05940864							
780.0	1906	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.062206775							
780.0	1907	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.071139134							
780.0	1908	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.07573843							
780.0	1909	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.07039592							
780.0	1910	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.07151972							
780.0	1911	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.06927663							
780.0	1912	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.075522676							
780.0	1913	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.07559377							
780.0	1914	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.07462089							
780.0	1915	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.074563384							
780.0	1916	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.075304314							
780.0	1917	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.07585067							
780.0	1918	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.07330239							
780.0	1919	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.07776538							
780.0	1920	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.103722736							
780.0	1921	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.13194804							
780.0	1922	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.15619719							
780.0	1923	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.17981215							
780.0	1924	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.1833997							
780.0	1925	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.16754459							
780.0	1926	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.16604668							
780.0	1927	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.17452869							
780.0	1928	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.17838532							
780.0	1929	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.1770152							
780.0	1930	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.1798779							
780.0	1931	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.18216832							
780.0	1932	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.18690997							
780.0	1933	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.18593863							
780.0	1934	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.18879321							
780.0	1935	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.19094785							
780.0	1936	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.18574673							
780.0	1937	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.18724349							
780.0	1938	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.18770602							
780.0	1939	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.18641268							
780.0	1940	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.1899226							
780.0	1941	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.18984756							
780.0	1942	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.17586523							
780.0	1943	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.13515984							
780.0	1944	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.10222664							
780.0	1945	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.0481111							
780.0	1946	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.021969084							
780.0	1947	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.014596579							
780.0	1948	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.007000517	0	905	0	0.0	7244	379	8.769E-4
780.0	1949	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.0055388166	0	1056	1	0.0	7455	388	8.545E-4
780.0	1950	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.0053938543	0	1132	2	10.0	7678	397	8.679E-4
780.0	1951	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.005891991	0	2221	2	14.0	7876	406	8.723E-4
780.0	1952	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.006106148	0	2884	2	16.0	8074	415	8.35E-4
780.0	1953	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.008327203	0	3990	2	18.0	8290	424	8.373E-4
780.0	1954	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.01012042	0	6342	2	20.0	8520	437	8.329E-4
780.0	1955	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.0115232235	0	5714	1	23.0	8723	446	8.009E-4
780.0	1956	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.014177786	0	6873	1	24.0	8929	462	7.995E-4
780.0	1957	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.016328622	0	9562	2	27.0	9165	472	8.089E-4
780.0	1958	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.018064983	0	13908	3	30.0	9388	480	8.189E-4
780.0	1959	"SriLanka"	3660.0	2.716519E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.020264044	0	15105	4	33.0	9646	486	8.271E-4
780.0	1960	"SriLanka"	3660.0	2.728082E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.020350298	0	14973	6	37.0	9889	492	8.157E-4
780.0	1961	"SriLanka"	3660.0	2.8581813E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.023010857	0	15372	10	45.0	10136	498	8.451E-4
780.0	1962	"SriLanka"	3660.0	2.9452005E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.025431486	0	14214	10	46.0	10385	504	8.288E-4
780.0	1963	"SriLanka"	3660.0	2.9666422E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.026844466	0	12479	11	55.0	10646	511	8.272E-4
780.0	1964	"SriLanka"	3660.0	2.9082256E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.02803156	0	12482	9	58.0	10971	546	8.182E-4
780.0	1965	"SriLanka"	1830.0	1.4662623E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.028879678	0	12949	9	61.0	11164	584	8.263E-4
780.0	1966	"SriLanka"	1830.0	1.4766115E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.030642753	0	13659	10	66.0	11439	624	8.343E-4
780.0	1967	"SriLanka"	1830.0	1.4703673E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.031843092	0	14432	10	76.0	11703	668	8.394E-4
780.0	1968	"SriLanka"	1830.0	1.4686749E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.03304358	0	13131	10	50.0	11992	714	8.426E-4
780.0	1969	"SriLanka"	1830.0	1.474672E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.033850007	0	14327	10	873.0	12252	744	8.658E-4
780.0	1970	"SriLanka"	1830.0	1.51677E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.03730218	0	19411	10	4674.7	12516	777	9.333E-4
780.0	1971	"SriLanka"	1830.0	1.5692224E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.03879941	0	29486	10	4339.243	12608	805	9.363E-4
780.0	1972	"SriLanka"	1830.0	1.661152E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.04219889	0	28328	16	4710.969	12861	836	9.636E-4
780.0	1973	"SriLanka"	1830.0	1.7192206E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.04397184	0	21389	18	4721.418	13091	866	9.644E-4
780.0	1974	"SriLanka"	1830.0	1.8284617E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.052139934	0	27673	18	4445.865	13284	906	9.532E-4
780.0	1975	"SriLanka"	1830.0	1.8991478E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.056753386	0	29362	18	4422.421	13496	943	9.5E-4
780.0	1976	"SriLanka"	1830.0	1.9235082E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.057109486	0	28963	18	4475.09	13717	981	9.458E-4
780.0	1977	"SriLanka"	1830.0	1.9254026E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.060094338	0	24473	18	4575.709	13942	1212	9.816E-4
780.0	1978	"SriLanka"	1830.0	1.9102382E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.06159944	0	19797	13	4610.224	14190	1158	9.265E-4
780.0	1979	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.061388407	0	26398	18	4721.354	14472	1101	9.413E-4
780.0	1980	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.0643128	0	41187	18	5199.647	14747	1144	9.545E-4
780.0	1981	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.069720365	0	55442	18	5126.155	15011	1214	9.597E-4
780.0	1982	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.07141931	0	67112	18	5533.058	15195	1240	9.627E-4
780.0	1983	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.07428279	0	77667	16	4953.495	15417	1285	9.417E-4
780.0	1984	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.077869296	0	102003	17	5506.935	15603	1429	9.496E-4
780.0	1985	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.078443855	0	228104	22	5620.933	15842	1464	0.001005
780.0	1986	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.07831067	0	571080	22	5556.966	16117	1498	0.0010628
780.0	1987	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.08045331	0	387160	22	5591.762	16361	1452	0.0010061
780.0	1988	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.0826632	0	321000	22	5625.495	16599	1406	9.755E-4
780.0	1989	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.08711848	0	350630	22	5206.703	16825	1419	9.891E-4
780.0	1990	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.088727854	30	439310	22	5266.928	16993	1432	9.889E-4
780.0	1991	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.09357713	30	450060	110	6020.188	17247	1455	0.0015896
780.0	1992	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.098637335	30	547200	110	5556.615	17405	1478	0.0016421
780.0	1993	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.10517212	30	464000	110	6580.233	17619	1501	0.0016504
780.0	1994	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.11049824	30	526000	110	6928.307	17865	1525	0.001666
780.0	1995	"SriLanka"			0.0	0.0	0.0	0.0	0.0	4.0	0.11526058	30	663000	110	6875.806	18112	1554	0.001693
800.0	1865	"Thailand"								4.0	0.0043238103							
800.0	1866	"Siam"								4.0	0.0041154074							
800.0	1867	"Thailand"								4.0	0.0037856807							
800.0	1868	"Thailand"								4.0	0.0034318794							
800.0	1869	"Thailand"								4.0	0.008097715							
800.0	1870	"Thailand"								4.0	0.011123639							
800.0	1871	"Siam"								4.0	0.012637999							
800.0	1872	"Siam"								4.0	0.015114384							
800.0	1873	"Siam"								4.0	0.016710108							
800.0	1874	"Thailand"								4.0	0.015882988							
800.0	1875	"Siam"								4.0	0.015988508							
800.0	1876	"Siam"								4.0	0.017727517							
800.0	1877	"Thailand"								4.0	0.022728473							
800.0	1878	"Thailand"								4.0	0.02284314							
800.0	1879	"Thailand"								4.0	0.023522578							
800.0	1880	"Thailand"								4.0	0.023958739							
800.0	1881	"Siam"								4.0	0.028138027							
800.0	1882	"Siam"								4.0	0.03581129							
800.0	1883	"Siam"								4.0	0.03972832							
800.0	1884	"Siam"								4.0	0.04061269							
800.0	1885	"Siam"								4.0	0.03995038							
800.0	1886	"Thailand"								4.0	0.041644678							
800.0	1887	"Siam"								4.0	0.04306639	0	-9	15	0.0	6199	193	0.0028008
800.0	1888	"Thailand"								4.0	0.040748373	0	-9	15	0.0	6279	200	0.0027841
800.0	1889	"Thailand"								4.0	0.041276075	0	-9	15	0.0	6360	207	0.0027826
800.0	1890	"Thailand"								4.0	0.04297614	0	-9	15	0.0	6442	214	0.0027815
800.0	1891	"Siam"								4.0	0.041523412	0	-9	15	0.0	6525	222	0.0027756
800.0	1892	"Siam"								4.0	0.040679142	0	-9	15	0.0	6609	230	0.0027977
800.0	1893	"Siam"								4.0	0.039215036	0	-9	5	0.0	6694	247	0.0024083
800.0	1894	"Thailand"								4.0	0.03945478	0	-9	6	0.0	6780	255	0.0024522
800.0	1895	"Thailand"								4.0	0.034644637	0	-9	6	0.0	6867	264	0.0024556
800.0	1896	"Siam"								4.0	0.024855841	0	-9	6	0.0	6955	273	0.0024659
800.0	1897	"Thailand"								4.0	0.035346497	0	-9	6	0.0	7045	282	0.0024572
800.0	1898	"Siam"								4.0	0.04650528	0	-9	6	0.0	7135	291	0.0024359
800.0	1899	"Thailand"								4.0	0.057069108	0	238	6	0.0	7227	301	0.0021768
800.0	1900	"Siam"								4.0	0.06070194	0	-9	10	0.0	7320	311	0.0025891
800.0	1901	"Siam"								4.0	0.056038335	0	254	4	0.0	7413	322	0.0021081
800.0	1902	"Thailand"								4.0	0.057276845	0	256	10	0.0	7507	334	0.0022771
800.0	1903	"Siam"								4.0	0.054887466	0	353	18	0.0	7602	346	0.0025656
800.0	1904	"Thailand"								4.0	0.051320113	0	570	18	0.0	7699	359	0.0026521
800.0	1905	"Thailand"								4.0	0.05940864	0	755	18	0.0	7797	372	0.0025593
800.0	1906	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.062206775	0	821	16	0.0	7896	386	0.0026914
800.0	1907	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.071139134	0	1067	26	0.0	7996	400	0.0031306
800.0	1908	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.07573843	0	1094	31	0.0	8098	415	0.0032463
800.0	1909	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.07039592	0	1097	31	0.0	8201	431	0.0032022
800.0	1910	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.07151972	0	1096	31	0.0	8305	448	0.0032071
800.0	1911	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.06927663	0	870	31	0.0	8431	464	0.0030736
800.0	1912	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.075522676	0	874	31	0.0	8559	483	0.0031142
800.0	1913	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.07559377	0	1245	31	0.0	8689	502	0.0031069
800.0	1914	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.07462089	0	6592	32	0.0	8822	521	0.0029519
800.0	1915	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.074563384	0	6697	32	0.0	8957	541	0.0023257
800.0	1916	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.075304314	0	6575	32	0.0	9094	562	0.0023679
800.0	1917	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.07585067	0	6376	32	0.0	9232	574	0.002372
800.0	1918	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.07330239	0	7248	32	0.0	9418	597	0.0023975
800.0	1919	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.07776538	0	6671	25	0.0	9608	622	0.0026889
800.0	1920	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.103722736	0	7267	25	0.0	9802	648	0.0027985
800.0	1921	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.13194804	0	7577	25	0.0	10000	675	0.0028578
800.0	1922	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.15619719	0	7704	24	0.0	10202	703	0.0029614
800.0	1923	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.17981215	0	7704	26	0.0	10435	732	0.0031493
800.0	1924	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.1833997	0	7704	26	0.0	10673	762	0.0034041
800.0	1925	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.16754459	0	9083	25	0.0	10916	793	0.0033974
800.0	1926	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.16604668	0	8353	26	0.0	11165	825	0.003421
800.0	1927	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.17452869	0	9113	27	0.0	11419	858	0.0034685
800.0	1928	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.17838532	0	9379	27	0.0	11734	892	0.0033884
800.0	1929	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.1770152	0	9379	28	0.0	12058	922	0.003432
800.0	1930	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.1798779	0	9432	28	0.0	12392	955	0.0034339
800.0	1931	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.18216832	0	6401	30	0.0	12735	998	0.003465
800.0	1932	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.18690997	0	5752	30	0.0	13087	1021	0.0035018
800.0	1933	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.18593863	0	5499	27	0.0	13399	1060	0.0033717
800.0	1934	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.18879321	0	7879	27	1.0	13718	1108	0.0033668
800.0	1935	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.19094785	0	10292	27	1.0	14045	1149	0.0032447
800.0	1936	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.18574673	0	10662	32	1.0	14379	1181	0.0033743
800.0	1937	"Siam"	3985.0	5.1682803E-4	0.0	1.0	0.0	0.0	0.0	4.0	0.18724349	0	12147	35	1.0	14721	1225	0.0034036
800.0	1938	"Thailand"			0.0	4.0	0.0	0.0	0.0	4.0	0.18770602	0	12366	38	4.0	14980	1270	0.0034814
800.0	1939	"Thailand"			0.0	4.0	0.0	0.0	0.0	4.0	0.18641268	0	10943	31	5.0	15244	1321	0.0031493
800.0	1940	"Thailand"			0.0	4.0	0.0	0.0	0.0	4.0	0.1899226	0	10514	-9	4.0	15513	1372	0.0033143
800.0	1941	"Thailand"			0.0	1.0	0.0	0.0	0.0	4.0	0.18984756	0	21856	-9	6.0	15787	1423	0.0035196
800.0	1942	"Siam"	3985.0	3.378364E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.17586523	0	-9	-9	4.0	16060	1471	0.0044278
800.0	1943	"Thailand"			0.0	4.0	0.0	0.0	0.0	4.0	0.13515984	0	-9	-9	5.0	16462	1518	0.0045499
800.0	1944	"Siam"	3985.0	2.2283709E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.10222664	0	-9	-9	3.0	16868	1570	0.0044607
800.0	1945	"Siam"	3985.0	2.2361179E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.0481111	0	-9	-9	1.0	17284	1629	0.0043896
800.0	1946	"Siam"	3985.0	2.3905323E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.021969084	0	6996	44	4.0	17710	1685	0.0038775
800.0	1947	"Siam"	3985.0	2.6964914E-4	0.0	1.0	0.0	0.0	0.0	4.0	0.014596579	0	12771	44	5.0	18148	1732	0.0033931
800.0	1948	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.007000517	0	21940	44	6.0	18508	1767	0.0033879
800.0	1949	"Siam"	3985.0	3.1105545E-4	0.0	4.0	0.0	0.0	0.0	4.0	0.0055388166	0	27929	44	7.0	19063	1788	0.0032198
800.0	1950	"Thailand"			0.0	0.0	0.0	0.0	0.0	4.0	0.0053938543	0	23705	44	17.0	19635	1803	0.0031574
800.0	1951	"Siam"	2265.0	1.7403737E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.005891991	0	21557	44	18.0	20224	1822	0.003081
800.0	1952	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.006106148	0	38243	44	20.0	20831	1844	0.0029386
800.0	1953	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.008327203	0	57339	45	35.0	21456	1861	0.0029603
800.0	1954	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.01012042	0	44594	45	74.0	22099	1882	0.0028946
800.0	1955	"Thailand"	2528.0	1.8532637E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.0115232235	0	40958	45	46.0	22762	1908	0.0028065
800.0	1956	"Thailand"	2528.0	1.8373631E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.014177786	0	39058	50	37.0	23445	1927	0.0028307
800.0	1957	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.016328622	0	75348	100	46.0	24148	1940	0.0032868
800.0	1958	"Thailand"	2528.0	1.8566454E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.018064983	0	66493	100	45.0	24873	1960	0.0032718
800.0	1959	"Thailand"	4148.0	3.0787216E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.020264044	0	67322	99	46.0	25619	1986	0.0032551
800.0	1960	"Thailand"	4148.0	3.091826E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.020350298	7	65050	97	54.0	26634	2000	0.0031603
800.0	1961	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.023010857	7	69678	80	56.0	27446	2024	0.0030194
800.0	1962	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.025431486	7	75274	83	54.0	28293	2049	0.0029879
800.0	1963	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.026844466	3	78839	85	130.0	29173	1608	0.0028207
800.0	1964	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.02803156	4	85298	85	1001.0	30082	2086	0.0029767
800.0	1965	"Thailand"	4148.0	3.323528E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.028879678	6	94287	132	1772.0	31025	2108	0.0034157
800.0	1966	"Thailand"	4148.0	3.346986E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.030642753	6	103255	151	3181.0	31995	2132	0.0035019
800.0	1967	"Thailand"	4148.0	3.3328324E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.031843092	3	124106	151	3220.0	32996	2163	0.003473
800.0	1968	"Thailand"	4148.0	3.3289962E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.03304358	6	151524	167	4902.0	34035	2203	0.0036115
800.0	1969	"Thailand"	4148.0	3.34259E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.033850007	6	189611	175	4001.0	35109	2259	0.0036486
800.0	1970	"Thailand"	5283.0	4.3787409E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.03730218	40	239019	175	14851.21	36370	2313	0.0038654
800.0	1971	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.03879941	120	255673	195	17707.88	37485	2397	0.0041237
800.0	1972	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.04219889	182	275865	205	20291.89	38592	2495	0.004197
800.0	1973	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.04397184	190	302522	233	21805.8	39693	2612	0.0043867
800.0	1974	"Thailand"	7054.0	7.0480705E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.052139934	220	358037	221	21246.2	40782	2764	0.0042664
800.0	1975	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.056753386	236	512193	227	22441.04	41869	4178	0.0046682
800.0	1976	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.057109486	275	579588	228	24216.49	42960	3213	0.0045084
800.0	1977	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.060094338	300	637255	230	25927.72	44039	3519	0.0046109
800.0	1978	"Thailand"	7054.0	7.36329E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.06159944	331	769571	250	25828.58	45100	3865	0.0047661
800.0	1979	"Thailand"	7054.0	7.371604E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.061388407	440	972476	250	26825.66	46142	4260	0.0048675
800.0	1980	"Thailand"	7054.0	7.239257E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.0643128	450	1096779	234	26499.96	46718	5189	0.0049014
800.0	1981	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.069720365	300	1665821	250	27445.37	47718	5182	0.0050429
800.0	1982	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.07141931	312	1542992	250	31421.9	48709	5682	0.0051085
800.0	1983	"Siam"			0.0	0.0	0.0	0.0	0.0	4.0	0.07428279	340	1652304	233	31246.8	49680	6203	0.0050671
800.0	1984	"Thailand"	7054.0	7.4294745E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.077869296	381	1750223	235	32908.04	50637	6824	0.0050256
